"","user_id","date","frequency_communication","frequency_games & entertainment","frequency_lifestyle","frequency_news & information outlet","frequency_social network","frequency_utility & tools","cat_duration_communication","cat_duration_games & entertainment","cat_duration_lifestyle","cat_duration_news & information outlet","cat_duration_social network","cat_duration_utility & tools","dur_pro_communication","dur_pro_games & entertainment","dur_pro_lifestyle","dur_pro_news & information outlet","dur_pro_social network","dur_pro_utility & tools","freq_pro_communication","freq_pro_games & entertainment","freq_pro_lifestyle","freq_pro_news & information outlet","freq_pro_social network","freq_pro_utility & tools","recency_communication","recency_games & entertainment","recency_lifestyle","recency_news & information outlet","recency_social network","recency_utility & tools","monetary_communication","monetary_games & entertainment","monetary_lifestyle","monetary_news & information outlet","monetary_social network","monetary_utility & tools","earliest_time_communication","earliest_time_games & entertainment","earliest_time_lifestyle","earliest_time_news & information outlet","earliest_time_social network","earliest_time_utility & tools","anxious","bored","gloomy","stressed","upset","tired","envious","inferior"
"11",10161,"2019-03-10",69,23,11,0,1,27,5525.21499991417,10968.7020001411,157.50700044632,0,347.671999931335,756.331000804901,0.311184574695329,0.617766162389473,0.00887092157430731,0,0.0195811680511596,0.0425971732897312,0.526717557251908,0.175572519083969,0.083969465648855,0,0.00763358778625954,0.206106870229008,1413.62299990654,892.341000080109,23290.996999979,0,23928.5590000153,672.56500005722,80.075579708901,476.900086962658,14.3188182223927,0,347.671999931335,28.0122592890704,1004,1042,3010,0,62123,7267,3,2,3,3,4,3,3,2
"12",10161,"2019-03-12",67,28,40,0,0,41,3308.1799993515,16713.8099999428,643.674000263214,0,0,2430.51699995995,0.143234935655406,0.723661197506722,0.0278692828167853,0,0,0.105234584021087,0.380681818181818,0.159090909090909,0.227272727272727,0,0,0.232954545454545,86297.4990000725,91.4920001029968,10877.3650000095,0,0,1363.96499991417,49.3758208858433,596.921785712242,16.0918500065804,0,0,59.2809024380475,1620,79,6781,0,0,1709,3,3,2,2,2,4,3,1
"13",10161,"2019-03-13",71,30,71,0,3,95,4243.22100090981,13444.2100002766,910.13100028038,0,1581.16400027275,2036.94099879265,0.191001287551176,0.605167965470248,0.040967979951202,0,0.0711733750886199,0.0916893919387546,0.262962962962963,0.111111111111111,0.262962962962963,0,0.0111111111111111,0.351851851851852,1036.47600007057,100.581000089645,12.9920001029968,0,7240.15799999237,383.56500005722,59.7636760691522,448.140333342552,12.8187464828223,0,527.054666757584,21.4414841978173,102,26046,30281,0,77577,248,3,4,3,2,4,3,2,3
"14",10161,"2019-03-14",41,23,30,0,0,32,1117.4990003109,30968.976000309,348.788999795914,0,0,1988.56399989128,0.0324629498003804,0.899637774161338,0.0101321967967305,0,0,0.0577670792415516,0.325396825396825,0.182539682539683,0.238095238095238,0,0,0.253968253968254,828.066999912262,221.230000019073,208.94000005722,0,0,471.926000118256,27.2560731783146,1346.47721740474,11.6262999931971,0,0,62.1426249966025,2452,1352,723,0,0,777,3,2.5,2.5,3,2.5,3,2.5,2
"15",10161,"2019-03-15",84,27,22,0,2,43,6393.87299919128,14423.8179991245,872.930999755859,0,716.332999944687,2393.21199917793,0.257815723576161,0.581601648116173,0.0351985936165114,0,0.0288842006598475,0.0964998340313065,0.471910112359551,0.151685393258427,0.123595505617978,0,0.0112359550561798,0.241573033707865,271.858999967575,85334.0280001163,8291.5680000782,0,82425.8770000935,3957.96399998665,76.1175357046581,534.215481449057,39.6786818070845,0,358.166499972343,55.656093004138,653,3988,642,0,1691,2632,2,3,2,4,2,2,3,2
"16",10161,"2019-03-16",99,34,12,0,4,71,4222.4919989109,13069.6690003872,433.159000396729,0,166.03400015831,4626.41499948502,0.187518221677956,0.580415804104365,0.019236319566537,0,0.00737346582439806,0.205456188826744,0.45,0.154545454545455,0.0545454545454545,0,0.0181818181818182,0.322727272727273,2551.36299991608,84012.2079999447,5671.13499999046,0,11835.3350000381,497.480000019073,42.6514343324334,384.402029423153,36.096583366394,0,41.5085000395775,65.160774640634,1071,4964,10048,0,55170,7681,2,3,2,2,2,3,1,3
"17",10176,"2019-02-22",35,2,0,0,46,19,1988.13999915123,12.6740000247955,0,0,2559.38400125504,251.603000402451,0.413180012807437,0.00263394101763562,0,0,0.531897308473832,0.0522887377010951,0.343137254901961,0.0196078431372549,0,0,0.450980392156863,0.186274509803922,32033.8450000286,42836.3959999084,0,0,25091.2730000019,29146.2539999485,56.8039999757494,6.33700001239777,0,0,55.638782635979,13.2422631790763,5946,42474,0,0,5964,4743,0.25,0,0,1.25,0.25,1.5,0.25,0
"18",10176,"2019-02-23",15,1,21,0,71,51,254.389999628067,1.51099991798401,855.764000415802,0,3883.4739985466,1022.01600027084,0.0422774549898873,0.000251115339108025,0.142220700744689,0,0.645400359361599,0.169850369564716,0.0943396226415094,0.00628930817610063,0.132075471698113,0,0.446540880503145,0.320754716981132,1135.1930000782,37516.2490000725,4747.82899999619,0,474.007999897003,1132.04600000381,16.9593333085378,1.51099991798401,40.7506666864668,0,54.696816880938,20.0395294170754,43671,48882,44586,0,43753,43662,1,1,1.75,2,1.5,1.5,0.5,0.5
"19",10176,"2019-02-24",27,5,21,0,78,31,1015.00200033188,24.7999999523163,1720.38200116158,0,6418.00999975204,458.406999588013,0.105327801809903,0.00257352150932616,0.178525810191922,0,0.666003500531845,0.0475693659570041,0.166666666666667,0.0308641975308642,0.12962962962963,0,0.481481481481481,0.191358024691358,1607.50600004196,38272.4539999962,1235.28200006485,0,1616.0720000267,10741.2850000858,37.5926666789585,4.95999999046326,81.9229524362655,0,82.2821794840006,14.7873225673552,5479,47092,2785,0,2566,3134,0.5,2.75,2,2.25,2.25,1.25,0.75,0.75
"20",10176,"2019-02-25",43,7,6,0,129,35,1199.85700011253,123.722999811172,202.15399980545,0,13864.0239994526,647.913000822067,0.0748149154644866,0.00771452412330588,0.0126049474269302,0,0.864466168401216,0.0403994445840617,0.195454545454545,0.0318181818181818,0.0272727272727273,0,0.586363636363636,0.159090909090909,4280.39499998093,19711.003000021,19038.2539999485,0,86363.2829999924,8167.6099998951,27.9036511654078,17.6747142587389,33.6923333009084,0,107.473054259322,18.5118000234876,43419,44668,4657,0,4583,4692,0,1.25,0.5,0.75,0.25,1.5,0,0
"21",10176,"2019-02-26",97,2,27,0,124,37,2231.51900076866,11.3060002326965,1203.0020005703,0,7594.64900112152,564.504000425339,0.192289775610902,0.000974236942214322,0.10366256557504,0,0.654430166969755,0.0486432549020889,0.337979094076655,0.00696864111498258,0.0940766550522648,0,0.43205574912892,0.128919860627178,1781.55999994278,49236.388999939,1028.85700011253,0,932.430000066757,2091.375,23.0053505233883,5.65300011634827,44.5556296507517,0,61.2471693638832,15.2568648763605,141,37141,36449,0,38,6790,0.25,2.25,1,0.25,0,1.25,0,0
"22",10176,"2019-02-27",22,14,13,1,68,30,217.611999988556,185.946999788284,698.030999183655,1.11100006103516,6496.3799996376,973.886000394821,0.0253835107510119,0.0216899236645614,0.0814223359614803,0.000129593413943826,0.757774992059866,0.113599644149137,0.148648648648649,0.0945945945945946,0.0878378378378378,0.00675675675675676,0.459459459459459,0.202702702702703,4633.53800010681,40033.5510001183,4906.53999996185,41403.4440000057,4076.45799994469,5372.97600007057,9.89145454493436,13.281928556306,53.6946922448965,1.11100006103516,95.5349999946706,32.4628666798274,320,2650,44591,44995,50,158,0,0.25,0.5,0.5,0,0.5,0.5,0.5
"23",10176,"2019-02-28",40,1,10,0,105,46,967.933999538422,7.67899990081787,414.093999624252,0,8814.11199808121,1017.40899920464,0.0862591865928867,0.000684327945507936,0.0369027346881261,0,0.785485510226577,0.0906682405469023,0.198019801980198,0.00495049504950495,0.0495049504950495,0,0.51980198019802,0.227722772277228,17906.0620000362,53848.1010000706,6419.71700000763,0,129.145999908447,3642.57100009918,24.1983499884605,7.67899990081787,41.4093999624252,0,83.9439237912496,22.1175869392312,6929,32544,34355,0,552,4263,0,0,0.25,0,0.5,0,0.25,0.25
"24",10176,"2019-03-01",85,6,4,0,94,59,1659.34900021553,198.031999826431,115.659999847412,0,6384.18499946594,1251.10700106621,0.172698947896866,0.0206104430204223,0.0120374678773454,0,0.664442520797922,0.130210620407444,0.342741935483871,0.0241935483870968,0.0161290322580645,0,0.379032258064516,0.237903225806452,13551.0940001011,21131.4230000973,49546.8680000305,0,3530.73900008202,3237.23200011253,19.5217529437121,33.0053333044052,28.914999961853,0,67.9168616964462,21.2052034079018,2017,3142,36694,0,88,2008,0.5,0.25,0.5,1.25,0.25,0.5,0.5,0.25
"25",10176,"2019-03-02",44,4,10,0,84,39,1765.6649992466,33.558000087738,806.595999956131,0,4088.2449991703,540.373000383377,0.244063912579334,0.00463864708381587,0.111493955933959,0,0.56510893657979,0.0746945478231012,0.243093922651934,0.0220994475138122,0.0552486187845304,0,0.464088397790055,0.215469613259669,8809.74900007248,78853.3949999809,5163.75900006294,0,5100.31900000572,5125.88800001144,40.1287499828772,8.38950002193451,80.6595999956131,0,48.669583323456,13.8557179585481,697,7227,754,0,739,10908,1.5,1.75,2.75,2.5,2.5,1.5,2.75,2.25
"26",10176,"2019-03-03",33,5,25,0,58,55,756.390999794006,16.7750000953674,689.044999599457,0,5420.60299968719,671.042000055313,0.100133097569106,0.00222072013248259,0.0912176509149198,0,0.717594166507646,0.0888343648758457,0.1875,0.0284090909090909,0.142045454545455,0,0.329545454545455,0.3125,4383.66199994087,33529.3069999218,201.286000013351,0,184.144000053406,6890.42499995232,22.9209393876972,3.35500001907349,27.5617999839783,0,93.4586724083999,12.2007636373693,9496,51224,10199,0,4444,10043,1.5,1.5,2.25,2.5,2.25,2.25,1.5,1.75
"27",10176,"2019-03-04",26,18,33,0,91,23,585.814999341965,290.466000080109,2052.6400001049,0,8201.15199995041,1010.02699923515,0.0482545448063929,0.0239261620671092,0.169079332157279,0,0.67554237616001,0.0831975848092081,0.136125654450262,0.0942408376963351,0.172774869109948,0,0.476439790575916,0.120418848167539,1421.98600006104,3431.95000004768,86387.4059998989,0,1217.27999997139,3705.91700005531,22.5313461285371,16.1370000044505,62.201212124391,0,90.1225494500045,43.9142173580501,43200,46535,379,0,207,4306,0.333333333333333,0.333333333333333,1,1.33333333333333,1,0.666666666666667,0.666666666666667,1
"28",10176,"2019-03-05",34,7,37,0,94,21,750.470000267029,69.9310002326965,1312.04299902916,0,5045.57600092888,1144.20100092888,0.0901766487746463,0.00840292515916661,0.157655390166946,0,0.606277579036676,0.137487456862565,0.176165803108808,0.0362694300518135,0.191709844559585,0,0.487046632124352,0.10880829015544,1660.28200006485,19883.8310000896,18470.8350000381,0,3366.39599990845,7345.62800002098,22.0726470666773,9.99014289038522,35.4606215953827,0,53.6763404354136,54.4857619489942,2117,81,53,0,379,2113,1.33333333333333,1.66666666666667,1.66666666666667,2.33333333333333,0.333333333333333,2.33333333333333,0.666666666666667,1
"29",10176,"2019-03-06",64,5,29,0,123,27,1236.23100042343,669.933000087738,1574.72400045395,0,9661.15600037575,3052.20500016212,0.0763376554422929,0.0413685747344975,0.0972397052995665,0,0.596579439990029,0.188474624533614,0.258064516129032,0.0201612903225806,0.116935483870968,0,0.495967741935484,0.108870967741935,3132.64899992943,35582.6960000992,941.591000080109,0,1003.66700005531,5054.89700007439,19.3161093816161,133.986600017548,54.3008276018603,0,78.5459837428923,113.044629635634,5423,8235,8881,0,214,5416,0.5,0.75,1.5,1.5,1,1.5,0.75,1.25
"30",10176,"2019-03-07",63,2,27,0,101,52,750.77799987793,535.18700003624,773.770000219345,0,7878.74599909782,1233.54400062561,0.0672016039963698,0.0479042071641526,0.069259601569926,0,0.705220942416322,0.11041364485323,0.257142857142857,0.00816326530612245,0.110204081632653,0,0.412244897959184,0.212244897959184,718.223000049591,52869.3819999695,729.257999897003,0,1614.93099999428,9347.40499997139,11.9171111091735,267.59350001812,28.658148156272,0,78.0073861296814,23.722000012031,4978,9458,814,0,2987,4935,0.25,1.75,1.75,1.5,1.25,1.5,0.25,0.25
"31",10176,"2019-03-08",11,0,19,0,52,7,291.467000007629,0,714.323000192642,0,4308.61300110817,268.540000200272,0.0522066945567713,0,0.127947392620632,0,0.771745833683745,0.0481000791388525,0.123595505617978,0,0.213483146067416,0,0.584269662921348,0.0786516853932584,19790.0620000362,0,3840.65499997139,0,2526.77099990845,6102.21000003815,26.4970000006936,0,37.5959473785601,0,82.8579423290033,38.3628571714674,5914,0,823,0,750,10017,0.75,2,1.75,2.25,1.25,1.25,0.25,0.25
"32",10176,"2019-03-09",36,5,13,1,127,48,753.133999824524,36.6829998493195,858.226999759674,0.791000127792358,8368.48099803925,915.47600030899,0.0688876180913833,0.00335531855507117,0.0785002586643719,7.23511549422696e-05,0.765447746526174,0.0837367070080578,0.156521739130435,0.0217391304347826,0.0565217391304348,0.00434782608695652,0.552173913043478,0.208695652173913,13236.9200000763,38892.4790000916,19471.0720000267,24815.7709999084,1409.68499994278,24184.3480000496,20.9203888840146,7.33659996986389,66.0174615199749,0.791000127792358,65.8935511656634,19.072416673104,11271,14675,3074,61583,35,8373,0.5,1.5,1,1.25,0.25,1.5,0.5,0.25
"33",10176,"2019-03-10",54,3,100,0,172,42,1119.61600041389,61.0380001068115,3865.06100130081,0,8448.9080016613,1403.69099974632,0.0751505170431515,0.00409697366383752,0.259429422716092,0,0.567104975759676,0.0942181108172427,0.1455525606469,0.00808625336927224,0.269541778975741,0,0.463611859838275,0.113207547169811,3353.89100003242,3179.11199998856,236.910000085831,0,320.25200009346,2924.02600002289,20.7336296372943,20.3460000356038,38.6506100130081,0,49.1215581491936,33.4212142796743,12724,45850,9261,0,3694,12505,0,1.25,1.25,1,0.25,1.5,0.25,0.5
"34",10176,"2019-03-11",61,4,29,0,82,27,2334.01699995995,42.7599999904633,1061.48299908638,0,6460.86299920082,850.763000011444,0.217120162980343,0.00397771660066237,0.0987436517242392,0,0.601016885225868,0.0791415834688867,0.300492610837438,0.0197044334975369,0.142857142857143,0,0.403940886699507,0.133004926108374,5579.88499999046,24841.2170000076,2793.48200011253,0,3179.29200005531,2934.74099993706,38.2625737698352,10.6899999976158,36.6028620374614,0,78.7910121853759,31.5097407411646,3975,5777,109,0,140,12358,0.25,0.75,0.75,0.5,0.75,1.5,0.25,0.25
"35",10176,"2019-03-12",98,4,42,2,233,90,1885.2550008297,124.791000127792,1881.01100087166,10.3689997196198,16509.8669991493,4143.48999905586,0.0767775060707556,0.0050821463227365,0.0766046680555274,0.000422280242497914,0.672368678612015,0.168744720696468,0.208955223880597,0.00852878464818763,0.0895522388059701,0.00426439232409382,0.49680170575693,0.191897654584222,6782.79299998283,29784.1559998989,4604.36299991608,34514.2100000381,434.147000074387,3930.28600001335,19.2372959268336,31.1977500319481,44.78597621123,5.18449985980988,70.8577982796108,46.0387777672874,665,24927,1264,51703,3344,256,0.25,2.25,1,1.5,0.75,3.25,0.25,0
"36",10176,"2019-03-13",54,4,21,3,144,132,1429.46200060844,580.910000085831,723.410001039505,4.68100023269653,5906.8410012722,6481.26299977303,0.0945000937968171,0.0384032940170874,0.0478238056854192,0.000309455558010257,0.390494485635515,0.428468865307152,0.150837988826816,0.0111731843575419,0.058659217877095,0.00837988826815642,0.402234636871508,0.368715083798883,1519.81900000572,57383.0810000896,6476.65499997139,21294.7760000229,1388.96700000763,3880.88899993896,26.471518529786,145.227500021458,34.4480952875955,1.56033341089884,41.0197291755014,49.1004772710078,6369,28426,131,65096,178,163,0,0.75,0.5,0.5,0.25,1,0.75,0
"37",10176,"2019-03-14",51,0,47,0,116,48,1318.41699957848,0,2253.898001194,0,4744.06100034714,960.307000398636,0.142121596627016,0,0.242963783587854,0,0.511396260880178,0.103518358904952,0.194656488549618,0,0.179389312977099,0,0.442748091603053,0.183206106870229,1826.61199998856,0,2483.99000000954,0,2197.90000009537,19582.4530000687,25.851313717225,0,47.9552766211489,0,40.8970775891995,20.0063958416382,4011,0,87,0,75,3784,0.25,1.25,0.25,1,1,1.75,0.25,0
"38",10176,"2019-03-15",56,4,10,0,59,14,1513.95599961281,44.3770003318787,377.124999761581,0,5489.77199959755,1088.59999966621,0.177823141852252,0.00521234278077519,0.0442955755291337,0,0.64480639151377,0.127862548324069,0.391608391608392,0.027972027972028,0.0699300699300699,0,0.412587412587413,0.0979020979020979,8953.72499990463,34032.632999897,17208.6210000515,0,2019.85700011253,19992.3190000057,27.0349285645144,11.0942500829697,37.7124999761581,0,93.0469830440263,77.757142833301,331,51200,47439,0,7449,7357,1,1.5,0.5,1,1,1,0.5,0.5
"39",10176,"2019-03-16",53,4,12,0,106,27,1962.85499954224,594.378999948502,553.950000286102,0,5587.35299825668,361.976999521255,0.216638371738288,0.0656010244130643,0.0611389155665562,0,0.616670643604169,0.0399510446779228,0.262376237623762,0.0198019801980198,0.0594059405940594,0,0.524752475247525,0.133663366336634,3865.83699989319,39411.9379999638,12365.3010001183,0,3124.1819999218,3613.94199991226,37.034999991363,148.594749987125,46.1625000238419,0,52.7108773420442,13.4065555378243,3263,17017,15835,0,3,9754,0.75,1,1,1,1,1.25,0.5,0
"40",10176,"2019-03-17",34,14,18,0,123,39,1319.54700088501,851.51100063324,2092.09500026703,0,8125.26499986649,905.921999454498,0.0992563001078057,0.0640506411421991,0.157367345809791,0,0.611182277509854,0.0681434354303496,0.149122807017544,0.0614035087719298,0.0789473684210526,0,0.539473684210526,0.171052631578947,12725.611000061,17960.8239998817,12661.7909998894,0,2292.64199995995,16755.4719998837,38.8102059083826,60.8222143309457,116.227500014835,0,66.0590650395649,23.228769216782,4135,13806,2790,0,1079,13759,0,0,0,0.5,0.75,1.25,0.5,0
"41",10176,"2019-03-18",97,5,28,1,121,42,2622.48899912834,801.698999881744,1301.13999962807,0.674000024795532,6545.76599740982,1373.97199988365,0.20738122086702,0.0633967644549148,0.102891566649648,5.32985831601037e-05,0.517626172885326,0.108650976559932,0.329931972789116,0.0170068027210884,0.0952380952380952,0.00340136054421769,0.41156462585034,0.142857142857143,1548.87700009346,22387.1840000153,1560.29200005531,38323.6059999466,899.612999916077,13856.138999939,27.0359690631788,160.339799976349,46.4692857010024,0.674000024795532,54.097239648015,32.7136190448488,1329,8716,2490,48075,2246,9904,0.75,1.25,0.75,0.75,0.75,0.75,0.25,0
"42",10177,"2019-02-22",26,0,0,0,0,113,2814.85899949074,0,0,0,0,2348.45899939537,0.545164756479843,0,0,0,0,0.454835243520157,0.18705035971223,0,0,0,0,0.81294964028777,1142.42899990082,0,0,0,0,756.460000038147,108.263807672721,0,0,0,0,20.7828230034989,1011,0,0,0,0,1317,0,0,0,0,0,0,0,0
"43",10177,"2019-02-23",10,0,0,0,0,155,375.498999834061,0,0,0,0,2469.90100121498,0.131967034404872,0,0,0,0,0.868032965595128,0.0606060606060606,0,0,0,0,0.939393939393939,42453.0399999619,0,0,0,0,42399.9089999199,37.5498999834061,0,0,0,0,15.9348451691289,644,0,0,0,0,19,0,0,0,0.25,0,0.25,0,0
"44",10177,"2019-03-17",24,0,0,0,0,91,843.680999755859,0,0,0,0,1543.14900016785,0.353473435386193,0,0,0,0,0.646526564613807,0.208695652173913,0,0,0,0,0.791304347826087,4004.47099995613,0,0,0,0,19.029000043869,35.1533749898275,0,0,0,0,16.9576813205258,36803,0,0,0,0,36442,0,0,0,0,0,0,0,0
"45",10177,"2019-03-18",34,0,1,0,0,90,2401.82599973679,0,4.05999994277954,0,0,1353.89300012589,0.638821058328446,0,0.00107985068882762,0,0,0.360099090982726,0.272,0,0.008,0,0,0.72,13249.378000021,0,26608.3580000401,0,0,4747.76300001144,70.641941168729,0,4.05999994277954,0,0,15.0432555569543,1591,0,59787,0,0,1666,0,0,0,0,0,0,0,0
"46",10178,"2019-02-22",67,20,0,0,65,97,2017.34999990463,371.304999828339,0,0,7546.74299907684,1688.00700092316,0.173559296948784,0.0319445979759691,0,0,0.649271276295562,0.145224828779685,0.269076305220884,0.0803212851405622,0,0,0.261044176706827,0.389558232931727,556.272000074387,792.973000049591,0,0,561.917000055313,483.545000076294,30.1097014911139,18.5652499914169,0,0,116.103738447336,17.4021340301356,28268,25829,0,0,25040,22609,0.25,1,0.25,1.25,0.25,1.25,0,0
"47",10178,"2019-02-23",13,18,0,0,17,31,717.138999223709,1841.39299964905,0,0,951.879000663757,500.182000875473,0.178811212992702,0.459132352612168,0,0,0.237341211278725,0.124715223116405,0.164556962025316,0.227848101265823,0,0,0.215189873417722,0.392405063291139,803.80999994278,336.507999897003,0,0,1671.0720000267,1507.08299994469,55.1645384018238,102.299611091614,0,0,55.9928823919857,16.1349032540475,30931,30893,0,0,30633,30615,0.5,0,0,2,0,1.5,0,0
"48",10178,"2019-02-24",39,24,0,0,47,72,947.986999511719,1485.80699944496,0,0,4552.58700037003,2198.65399980545,0.103209949619276,0.161763890892669,0,0,0.49565265682713,0.239373502660925,0.214285714285714,0.131868131868132,0,0,0.258241758241758,0.395604395604396,8153.4279999733,7899.27699995041,0,0,85684.0250000954,7684.96600008011,24.3073589618389,61.9086249768734,0,0,96.8635531993622,30.536861108409,958,956,0,0,973,2660,0,0,0.25,1.5,0,1,0,0
"49",10178,"2019-02-25",47,34,0,0,50,70,762.032000780106,3632.99300003052,0,0,2776.51400017738,1990.63099932671,0.0831715631508617,0.396521020664944,0,0,0.303041091802707,0.217266324381487,0.233830845771144,0.169154228855721,0,0,0.248756218905473,0.348258706467662,34006.4070000648,5128.53900003433,0,0,1819.73799991608,1808.79099988937,16.2134468251086,106.852735295015,0,0,55.5302800035477,28.4375857046672,27030,31313,0,0,716,733,0,0,0,2.25,0,1.25,0,0
"50",10178,"2019-02-27",27,13,0,0,42,37,685.756000041962,3794.95800065994,0,0,1555.42100000381,1016.37900042534,0.0972356807702874,0.538100030719729,0,0,0.220548445526568,0.144115842983415,0.226890756302521,0.109243697478992,0,0,0.352941176470588,0.310924369747899,20121.4549999237,21180.9010000229,0,0,18197.1019999981,18215.7850000858,25.3983703719245,291.919846204611,0,0,37.0338333334242,27.4697027141983,48892,47959,0,0,47201,49175,0,0,0,1.25,0.25,2.5,0,0
